Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition
W,1,B,41,J,120,Normal,1000.0,j,1,639.0,0,0,0,,2026-05-13T13:51:20.410Z,J_B
W,1,B,42,J,0,Backward,400.0,f,1,691.0,0,0,0,,2026-05-13T13:51:25.674Z,J_B
W,1,B,43,J,180,Normal,700.0,j,1,1741.0,0,0,0,,2026-05-13T13:51:32.251Z,J_B
W,1,B,44,J,240,Backward,100.0,f,1,1062.0,0,0,0,,2026-05-13T13:51:37.558Z,J_B
W,1,B,45,R,120,Backward,100.0,f,1,1197.0,0,0,0,,2026-05-13T13:51:43.010Z,R_B
W,1,B,46,5,0,Normal,1000.0,j,1,541.0,0,0,0,,2026-05-13T13:51:48.681Z,5_B
W,1,B,47,5,240,Backward,1000.0,f,1,714.0,0,0,0,,2026-05-13T13:51:54.545Z,5_B
W,1,B,48,7,120,Normal,700.0,j,1,737.0,0,0,0,,2026-05-13T13:52:00.133Z,7_B
W,1,B,49,7,240,Backward,400.0,f,1,1525.0,0,0,0,,2026-05-13T13:52:06.193Z,7_B
W,1,B,50,G,60,Backward,400.0,f,1,969.0,0,0,0,,2026-05-13T13:52:11.726Z,G_B
W,1,B,51,2,0,Normal,400.0,j,1,666.0,0,0,0,,2026-05-13T13:52:16.939Z,2_B
W,1,B,52,2,300,Normal,100.0,j,1,592.0,0,0,0,,2026-05-13T13:52:21.807Z,2_B
W,1,B,53,5,0,Backward,700.0,f,1,589.0,0,0,0,,2026-05-13T13:52:27.251Z,5_B
W,1,B,54,R,120,Backward,1000.0,f,1,1289.0,0,0,0,,2026-05-13T13:52:33.702Z,R_B
W,1,B,55,G,300,Backward,700.0,f,1,677.0,0,0,0,,2026-05-13T13:52:39.234Z,G_B
W,1,B,56,J,240,Normal,400.0,j,1,1165.0,0,0,0,,2026-05-13T13:52:44.955Z,J_B
W,1,B,57,J,300,Backward,400.0,f,1,688.0,0,0,0,,2026-05-13T13:52:50.203Z,J_B
W,1,B,58,5,300,Normal,1000.0,j,1,646.0,0,0,0,,2026-05-13T13:52:55.993Z,5_B
W,1,B,59,G,180,Backward,1000.0,f,1,922.0,0,0,0,,2026-05-13T13:53:02.053Z,G_B
W,1,B,60,G,60,Normal,400.0,j,1,814.0,0,0,0,,2026-05-13T13:53:07.417Z,G_B
W,1,B,61,R,240,Backward,1000.0,f,1,1311.0,0,0,0,,2026-05-13T13:53:13.874Z,R_B
W,1,B,62,5,120,Normal,1000.0,j,1,696.0,0,0,0,,2026-05-13T13:53:19.721Z,5_B
W,1,B,63,2,240,Normal,100.0,j,1,769.0,0,0,0,,2026-05-13T13:53:24.730Z,2_B
W,1,B,64,2,0,Normal,700.0,j,1,490.0,0,0,0,,2026-05-13T13:53:30.058Z,2_B
W,1,B,65,R,180,Normal,100.0,j,1,1992.0,0,0,0,,2026-05-13T13:53:36.303Z,R_B
W,1,B,66,G,0,Backward,1000.0,f,1,433.0,0,0,0,,2026-05-13T13:53:41.898Z,G_B
W,1,B,67,R,60,Backward,100.0,f,1,786.0,0,0,0,,2026-05-13T13:53:46.922Z,R_B
W,1,B,68,R,300,Backward,1000.0,f,1,469.0,0,0,0,,2026-05-13T13:53:52.530Z,R_B
W,1,B,69,5,300,Backward,400.0,f,1,561.0,0,0,0,,2026-05-13T13:53:57.650Z,5_B
W,1,B,70,7,120,Backward,700.0,f,1,950.0,0,0,0,,2026-05-13T13:54:03.446Z,7_B
W,1,B,71,R,120,Normal,400.0,j,1,1462.0,0,0,0,,2026-05-13T13:54:09.452Z,R_B
W,1,B,72,G,0,Normal,400.0,j,1,903.0,0,0,0,,2026-05-13T13:54:14.893Z,G_B
W,1,B,73,5,60,Backward,1000.0,f,1,547.0,0,0,0,,2026-05-13T13:54:20.609Z,5_B
W,1,B,74,R,60,Normal,700.0,j,1,535.0,0,0,0,,2026-05-13T13:54:25.978Z,R_B
W,1,B,75,7,180,Normal,1000.0,j,1,1497.0,0,0,0,,2026-05-13T13:54:32.637Z,7_B
W,1,B,76,7,180,Normal,100.0,j,1,672.0,0,0,0,,2026-05-13T13:54:37.553Z,7_B
W,1,B,77,R,0,Normal,1000.0,j,1,456.0,0,0,0,,2026-05-13T13:54:43.145Z,R_B
W,1,B,78,2,120,Backward,1000.0,f,1,1038.0,0,0,0,,2026-05-13T13:54:49.353Z,2_B
W,1,B,79,7,240,Normal,400.0,j,1,678.0,0,0,0,,2026-05-13T13:54:54.577Z,7_B
W,1,B,80,G,60,Backward,100.0,f,1,683.0,0,0,0,,2026-05-13T13:54:59.509Z,G_B
W,1,B,81,7,120,Normal,1000.0,j,1,608.0,0,0,0,,2026-05-13T13:55:05.273Z,7_B
W,1,B,82,7,0,Normal,1000.0,j,1,615.0,0,0,0,,2026-05-13T13:55:11.038Z,7_B
W,1,B,83,J,240,Backward,400.0,f,1,727.0,0,0,0,,2026-05-13T13:55:16.309Z,J_B
W,1,B,84,G,180,Backward,700.0,f,1,1236.0,0,0,0,,2026-05-13T13:55:22.409Z,G_B
W,1,B,85,G,180,Backward,100.0,f,1,916.0,0,0,0,,2026-05-13T13:55:27.563Z,G_B
W,1,B,86,7,0,Backward,1000.0,f,1,483.0,0,0,0,,2026-05-13T13:55:33.194Z,7_B
W,1,B,87,G,300,Backward,100.0,f,1,1107.0,0,0,0,,2026-05-13T13:55:38.547Z,G_B
W,1,B,88,2,120,Backward,100.0,f,1,870.0,0,0,0,,2026-05-13T13:55:43.667Z,2_B
W,1,B,90,G,60,Normal,1000.0,j,1,810.0,0,0,0,,2026-05-13T13:55:56.508Z,G_B
W,1,B,91,5,120,Normal,700.0,j,1,810.0,0,0,0,,2026-05-13T13:56:02.165Z,5_B
W,1,B,92,7,60,Normal,1000.0,j,1,450.0,0,0,0,,2026-05-13T13:56:07.749Z,7_B
W,1,B,93,J,120,Backward,700.0,f,1,1335.0,0,0,0,,2026-05-13T13:56:13.933Z,J_B
W,1,B,94,J,120,Backward,100.0,f,1,833.0,0,0,0,,2026-05-13T13:56:19.031Z,J_B
W,1,B,95,J,240,Normal,700.0,j,1,1104.0,0,0,0,,2026-05-13T13:56:24.998Z,J_B
W,1,B,96,5,240,Backward,400.0,f,1,1145.0,0,0,0,,2026-05-13T13:56:30.691Z,5_B
W,1,B,97,J,240,Backward,700.0,f,1,1302.0,0,0,0,,2026-05-13T13:56:36.858Z,J_B
W,1,B,98,5,180,Backward,700.0,f,1,2262.0,0,0,0,,2026-05-13T13:56:43.969Z,5_B
W,1,B,99,5,300,Normal,400.0,j,1,527.0,0,0,0,,2026-05-13T13:56:49.042Z,5_B
W,1,B,100,7,300,Backward,700.0,f,1,508.0,0,0,0,,2026-05-13T13:56:54.392Z,7_B
W,1,B,102,2,0,Backward,700.0,f,1,638.0,0,0,0,,2026-05-13T13:57:07.459Z,2_B
W,1,B,103,G,240,Backward,400.0,f,1,759.0,0,0,0,,2026-05-13T13:57:12.755Z,G_B
W,1,B,104,5,300,Backward,100.0,f,1,643.0,0,0,0,,2026-05-13T13:57:17.650Z,5_B
W,1,B,105,2,120,Normal,1000.0,j,1,722.0,0,0,0,,2026-05-13T13:57:23.513Z,2_B
W,1,B,106,2,240,Backward,700.0,f,1,871.0,0,0,0,,2026-05-13T13:57:29.225Z,2_B
W,1,B,107,R,60,Backward,400.0,f,1,896.0,0,0,0,,2026-05-13T13:57:34.677Z,R_B
W,1,B,108,G,300,Backward,1000.0,f,1,590.0,0,0,0,,2026-05-13T13:57:40.401Z,G_B
W,1,B,109,5,60,Normal,100.0,j,1,639.0,0,0,0,,2026-05-13T13:57:45.294Z,5_B
W,1,B,110,R,60,Normal,400.0,j,1,757.0,0,0,0,,2026-05-13T13:57:50.601Z,R_B
W,1,B,111,5,0,Backward,1000.0,f,1,556.0,0,0,0,,2026-05-13T13:57:56.309Z,5_B
W,1,B,112,R,0,Backward,1000.0,f,1,435.0,0,0,0,,2026-05-13T13:58:01.899Z,R_B
W,1,B,113,G,240,Backward,100.0,f,1,861.0,0,0,0,,2026-05-13T13:58:07.033Z,G_B
W,1,B,114,R,240,Backward,400.0,f,1,905.0,0,0,0,,2026-05-13T13:58:12.482Z,R_B
W,1,B,115,G,120,Normal,1000.0,j,1,1494.0,0,0,0,,2026-05-13T13:58:19.122Z,G_B
W,1,B,116,G,0,Normal,100.0,j,1,700.0,0,0,0,,2026-05-13T13:58:24.062Z,G_B
W,1,B,117,5,300,Backward,700.0,f,1,607.0,0,0,0,,2026-05-13T13:58:29.521Z,5_B
W,1,B,118,G,240,Normal,1000.0,j,1,805.0,0,0,0,,2026-05-13T13:58:35.474Z,G_B
W,1,B,119,2,120,Backward,700.0,f,1,634.0,0,0,0,,2026-05-13T13:58:40.949Z,2_B
W,1,B,120,J,120,Backward,400.0,f,1,878.0,0,0,0,,2026-05-13T13:58:46.381Z,J_B
W,1,B,121,G,0,Normal,700.0,j,1,685.0,0,0,0,,2026-05-13T13:58:51.926Z,G_B
W,1,B,122,5,180,Normal,700.0,j,1,1976.0,0,0,0,,2026-05-13T13:58:58.753Z,5_B
W,1,B,123,G,0,Backward,100.0,f,1,717.0,0,0,0,,2026-05-13T13:59:03.713Z,G_B
W,1,B,124,G,240,Normal,700.0,j,1,927.0,0,0,0,,2026-05-13T13:59:09.491Z,G_B
W,1,B,125,7,0,Normal,400.0,j,1,757.0,0,0,0,,2026-05-13T13:59:14.810Z,7_B
W,1,B,126,R,120,Normal,100.0,j,1,917.0,0,0,0,,2026-05-13T13:59:19.990Z,R_B
W,1,B,127,5,180,Backward,400.0,f,1,857.0,0,0,0,,2026-05-13T13:59:25.396Z,5_B
W,1,B,128,R,240,Normal,700.0,j,1,751.0,0,0,0,,2026-05-13T13:59:30.994Z,R_B
W,1,B,129,7,180,Backward,700.0,f,1,763.0,0,0,0,,2026-05-13T13:59:36.628Z,7_B
W,1,B,130,G,0,Backward,700.0,f,1,685.0,0,0,0,,2026-05-13T13:59:42.165Z,G_B
W,1,B,131,5,240,Normal,100.0,j,1,783.0,0,0,0,,2026-05-13T13:59:47.207Z,5_B
W,1,B,132,7,120,Backward,400.0,f,1,731.0,0,0,0,,2026-05-13T13:59:52.493Z,7_B
W,1,B,133,5,240,Normal,700.0,j,1,539.0,0,0,0,,2026-05-13T13:59:57.893Z,5_B
W,1,B,134,5,240,Backward,700.0,f,1,1123.0,0,0,0,,2026-05-13T14:00:03.865Z,5_B
W,1,B,135,7,240,Normal,1000.0,j,1,621.0,0,0,0,,2026-05-13T14:00:09.638Z,7_B
W,1,B,136,J,60,Normal,400.0,j,1,992.0,0,0,0,,2026-05-13T14:00:15.173Z,J_B
W,1,B,137,J,180,Backward,400.0,f,1,1243.0,0,0,0,,2026-05-13T14:00:20.974Z,J_B
W,1,B,138,7,60,Backward,400.0,f,1,791.0,0,0,0,,2026-05-13T14:00:26.315Z,7_B
W,1,B,139,G,240,Backward,700.0,f,1,1143.0,0,0,0,,2026-05-13T14:00:32.302Z,G_B
W,1,B,140,J,60,Normal,1000.0,j,1,1031.0,0,0,0,,2026-05-13T14:00:38.482Z,J_B
W,1,B,141,G,180,Normal,100.0,j,1,1078.0,0,0,0,,2026-05-13T14:00:43.790Z,G_B
W,1,B,142,7,300,Backward,1000.0,f,1,563.0,0,0,0,,2026-05-13T14:00:49.511Z,7_B
W,1,B,143,5,300,Normal,700.0,j,1,542.0,0,0,0,,2026-05-13T14:00:54.911Z,5_B
W,1,B,144,7,60,Backward,700.0,f,1,792.0,0,0,0,,2026-05-13T14:01:00.546Z,7_B
W,1,B,145,R,60,Normal,100.0,j,1,683.0,0,0,0,,2026-05-13T14:01:05.467Z,R_B
W,1,B,146,5,300,Normal,100.0,j,1,558.0,0,0,0,,2026-05-13T14:01:10.280Z,5_B
W,1,B,147,5,0,Normal,100.0,j,1,559.0,0,0,0,,2026-05-13T14:01:15.091Z,5_B
W,1,B,148,7,300,Backward,400.0,f,1,515.0,0,0,0,,2026-05-13T14:01:20.149Z,7_B
W,1,B,149,R,60,Backward,1000.0,f,1,693.0,0,0,0,,2026-05-13T14:01:26.005Z,R_B
W,1,B,150,7,60,Normal,100.0,j,1,669.0,0,0,0,,2026-05-13T14:01:30.901Z,7_B
W,1,B,151,5,60,Normal,700.0,j,1,405.0,0,0,0,,2026-05-13T14:01:36.169Z,5_B
W,1,B,152,2,120,Normal,100.0,j,1,680.0,0,0,0,,2026-05-13T14:01:41.107Z,2_B
W,1,B,153,2,240,Normal,1000.0,j,1,1330.0,0,0,0,,2026-05-13T14:01:47.581Z,2_B
W,1,B,154,2,120,Normal,400.0,j,1,873.0,0,0,0,,2026-05-13T14:01:53.009Z,2_B
W,1,B,155,R,300,Backward,100.0,f,1,963.0,0,0,0,,2026-05-13T14:01:58.222Z,R_B
W,1,B,156,R,120,Normal,1000.0,j,1,795.0,0,0,0,,2026-05-13T14:02:04.157Z,R_B
W,1,B,157,2,60,Normal,400.0,j,1,603.0,0,0,0,,2026-05-13T14:02:09.310Z,2_B
W,1,B,158,7,300,Backward,100.0,f,1,639.0,0,0,0,,2026-05-13T14:02:14.195Z,7_B
W,1,B,159,7,300,Normal,1000.0,j,1,551.0,0,0,0,,2026-05-13T14:02:19.906Z,7_B
W,1,B,160,2,300,Normal,700.0,j,1,909.0,0,0,0,,2026-05-13T14:02:25.667Z,2_B
W,1,B,161,7,300,Normal,100.0,j,1,693.0,0,0,0,,2026-05-13T14:02:30.607Z,7_B
W,1,B,162,G,60,Backward,700.0,f,1,614.0,0,0,0,,2026-05-13T14:02:36.061Z,G_B
W,1,B,163,5,120,Backward,1000.0,f,1,486.0,0,0,0,,2026-05-13T14:02:41.706Z,5_B
W,1,B,164,R,120,Backward,700.0,j,0,564.0,0,0,0,,2026-05-13T14:02:47.122Z,R_B
W,1,B,165,R,120,Normal,700.0,j,1,1095.0,0,0,0,,2026-05-13T14:02:53.069Z,R_B
W,1,B,166,2,180,Normal,700.0,j,1,1493.0,0,0,0,,2026-05-13T14:02:59.413Z,2_B
W,1,B,167,G,120,Backward,100.0,f,1,682.0,0,0,0,,2026-05-13T14:03:04.345Z,G_B
W,1,B,168,5,120,Backward,700.0,f,1,734.0,0,0,0,,2026-05-13T14:03:09.946Z,5_B
W,1,B,169,G,0,Normal,1000.0,j,1,364.0,0,0,0,,2026-05-13T14:03:15.466Z,G_B
W,1,B,170,2,60,Backward,100.0,f,1,670.0,0,0,0,,2026-05-13T14:03:20.383Z,2_B
W,1,B,171,2,240,Normal,700.0,j,1,983.0,0,0,0,,2026-05-13T14:03:26.223Z,2_B
W,1,B,172,5,180,Backward,100.0,f,1,2201.0,0,0,0,,2026-05-13T14:03:32.681Z,5_B
W,1,B,173,7,120,Normal,400.0,j,1,1150.0,0,0,0,,2026-05-13T14:03:38.365Z,7_B
W,1,B,174,2,0,Backward,100.0,f,1,848.0,0,0,0,,2026-05-13T14:03:43.457Z,2_B
W,1,B,175,R,300,Normal,700.0,j,1,486.0,0,0,0,,2026-05-13T14:03:48.801Z,R_B
W,1,B,176,2,300,Backward,100.0,f,1,798.0,0,0,0,,2026-05-13T14:03:53.849Z,2_B
W,1,B,177,G,300,Normal,400.0,j,1,674.0,0,0,0,,2026-05-13T14:03:59.073Z,G_B
W,1,B,178,7,60,Backward,1000.0,f,1,740.0,0,0,0,,2026-05-13T14:04:04.945Z,7_B
W,1,B,179,2,240,Normal,400.0,j,1,862.0,0,0,0,,2026-05-13T14:04:10.357Z,2_B
W,1,B,180,2,0,Normal,1000.0,j,1,502.0,0,0,0,,2026-05-13T14:04:15.998Z,2_B
W,1,B,181,7,240,Backward,1000.0,f,1,623.0,0,0,0,,2026-05-13T14:04:21.777Z,7_B
W,1,B,182,5,60,Normal,1000.0,j,1,464.0,0,0,0,,2026-05-13T14:04:27.398Z,5_B
W,1,B,183,R,180,Normal,1000.0,j,1,1266.0,0,0,0,,2026-05-13T14:04:33.817Z,R_B
W,1,B,184,R,60,Normal,1000.0,j,1,427.0,0,0,0,,2026-05-13T14:04:39.401Z,R_B
W,1,B,185,R,0,Normal,100.0,j,1,1294.0,0,0,0,,2026-05-13T14:04:44.949Z,R_B
W,1,B,186,J,60,Backward,100.0,f,1,630.0,0,0,0,,2026-05-13T14:04:49.837Z,J_B
W,1,B,187,G,180,Backward,400.0,f,1,1097.0,0,0,0,,2026-05-13T14:04:55.485Z,G_B
W,1,B,188,7,0,Backward,400.0,f,1,632.0,0,0,0,,2026-05-13T14:05:00.658Z,7_B
W,1,B,189,J,300,Normal,400.0,j,1,830.0,0,0,0,,2026-05-13T14:05:06.026Z,J_B
W,1,B,190,R,180,Normal,700.0,j,1,1380.0,0,0,0,,2026-05-13T14:05:12.269Z,R_B
W,1,B,191,J,120,Normal,400.0,j,1,885.0,0,0,0,,2026-05-13T14:05:17.697Z,J_B
W,1,B,192,R,300,Normal,400.0,j,1,527.0,0,0,0,,2026-05-13T14:05:22.781Z,R_B
W,1,B,193,J,180,Backward,1000.0,f,1,2050.0,0,0,0,,2026-05-13T14:05:29.974Z,J_B
W,1,B,194,2,60,Normal,100.0,j,1,552.0,0,0,0,,2026-05-13T14:05:34.790Z,2_B
W,1,B,195,G,120,Normal,700.0,j,1,950.0,0,0,0,,2026-05-13T14:05:40.584Z,G_B
W,1,B,196,J,240,Normal,1000.0,j,1,761.0,0,0,0,,2026-05-13T14:05:46.497Z,J_B
W,1,B,197,7,120,Normal,100.0,j,1,706.0,0,0,0,,2026-05-13T14:05:51.459Z,7_B
W,1,B,198,G,120,Backward,1000.0,f,1,837.0,0,0,0,,2026-05-13T14:05:57.444Z,G_B
W,1,B,199,J,0,Backward,700.0,f,1,787.0,0,0,0,,2026-05-13T14:06:03.069Z,J_B
W,1,B,200,2,180,Backward,700.0,f,1,1021.0,0,0,0,,2026-05-13T14:06:08.930Z,2_B
W,1,B,201,J,240,Backward,1000.0,f,1,1163.0,0,0,0,,2026-05-13T14:06:15.237Z,J_B
W,1,B,202,G,120,Backward,400.0,f,1,748.0,0,0,0,,2026-05-13T14:06:20.539Z,G_B
W,1,B,203,5,180,Normal,100.0,j,1,1356.0,0,0,0,,2026-05-13T14:06:26.149Z,5_B
W,1,B,204,G,180,Normal,1000.0,j,1,864.0,0,0,0,,2026-05-13T14:06:32.157Z,G_B
W,1,B,205,5,240,Backward,100.0,f,1,1037.0,0,0,0,,2026-05-13T14:06:37.433Z,5_B
W,1,B,206,J,180,Backward,700.0,f,1,1000.0,0,0,0,,2026-05-13T14:06:43.290Z,J_B
W,1,B,207,G,120,Normal,100.0,f,0,2888.0,0,0,0,,2026-05-13T14:06:50.441Z,G_B
W,1,B,208,2,300,Backward,1000.0,f,1,1235.0,0,0,0,,2026-05-13T14:06:56.827Z,2_B
W,1,B,209,7,300,Normal,700.0,j,1,620.0,0,0,0,,2026-05-13T14:07:02.290Z,7_B
W,1,B,210,2,300,Backward,400.0,f,1,596.0,0,0,0,,2026-05-13T14:07:07.434Z,2_B
W,1,B,211,R,300,Backward,400.0,f,1,638.0,0,0,0,,2026-05-13T14:07:12.613Z,R_B
W,1,B,212,7,0,Normal,700.0,j,1,567.0,0,0,0,,2026-05-13T14:07:18.025Z,7_B
W,1,B,213,7,120,Backward,100.0,f,1,619.0,0,0,0,,2026-05-13T14:07:22.897Z,7_B
W,1,B,214,2,300,Backward,700.0,f,1,553.0,0,0,0,,2026-05-13T14:07:28.297Z,2_B
W,1,B,215,5,60,Normal,400.0,j,1,512.0,0,0,0,,2026-05-13T14:07:33.345Z,5_B
W,1,B,216,J,300,Normal,1000.0,j,1,465.0,0,0,0,,2026-05-13T14:07:38.970Z,J_B
W,1,B,217,R,240,Normal,400.0,j,1,637.0,0,0,0,,2026-05-13T14:07:44.161Z,R_B
W,1,B,218,J,0,Backward,100.0,f,1,680.0,0,0,0,,2026-05-13T14:07:49.095Z,J_B
W,1,B,219,2,0,Normal,100.0,j,1,705.0,0,0,0,,2026-05-13T14:07:54.053Z,2_B
W,1,B,220,2,180,Normal,100.0,j,1,1742.0,0,0,0,,2026-05-13T14:08:00.058Z,2_B
W,1,B,221,R,0,Normal,700.0,j,1,651.0,0,0,0,,2026-05-13T14:08:05.567Z,R_B
W,1,B,222,7,300,Normal,400.0,j,1,621.0,0,0,0,,2026-05-13T14:08:10.750Z,7_B
W,1,B,223,J,300,Normal,700.0,j,1,598.0,0,0,0,,2026-05-13T14:08:16.185Z,J_B
W,1,B,224,J,60,Normal,100.0,j,1,747.0,0,0,0,,2026-05-13T14:08:21.185Z,J_B
W,1,B,225,5,60,Backward,400.0,f,1,511.0,0,0,0,,2026-05-13T14:08:26.257Z,5_B
W,1,B,226,R,0,Backward,400.0,f,1,574.0,0,0,0,,2026-05-13T14:08:31.378Z,R_B
W,1,B,228,7,0,Normal,100.0,j,1,565.0,0,0,0,,2026-05-13T14:08:43.274Z,7_B
W,1,B,230,G,120,Normal,400.0,j,1,552.0,0,0,0,,2026-05-13T14:08:56.009Z,G_B
W,1,B,231,2,120,Backward,400.0,f,1,980.0,0,0,0,,2026-05-13T14:09:01.533Z,2_B
W,1,B,232,G,180,Normal,400.0,j,1,713.0,0,0,0,,2026-05-13T14:09:06.782Z,G_B
W,1,B,233,7,180,Backward,400.0,f,1,818.0,0,0,0,,2026-05-13T14:09:12.145Z,7_B
W,1,B,234,7,0,Backward,100.0,f,1,709.0,0,0,0,,2026-05-13T14:09:17.113Z,7_B
W,1,B,235,R,240,Backward,100.0,f,1,1138.0,0,0,0,,2026-05-13T14:09:22.497Z,R_B
W,1,B,236,2,60,Backward,400.0,f,1,566.0,0,0,0,,2026-05-13T14:09:27.629Z,2_B
W,1,B,237,2,0,Backward,400.0,f,1,483.0,0,0,0,,2026-05-13T14:09:32.681Z,2_B
W,1,B,238,5,0,Backward,400.0,f,1,530.0,0,0,0,,2026-05-13T14:09:37.743Z,5_B
W,1,B,240,R,240,Backward,700.0,f,1,787.0,0,0,0,,2026-05-13T14:09:50.937Z,R_B
W,1,B,241,J,300,Normal,100.0,j,1,804.0,0,0,0,,2026-05-13T14:09:55.981Z,J_B
W,1,B,242,R,180,Backward,700.0,f,1,1042.0,0,0,0,,2026-05-13T14:10:01.869Z,R_B
W,1,B,243,G,180,Normal,700.0,j,1,1387.0,0,0,0,,2026-05-13T14:10:08.101Z,G_B
W,1,B,244,5,240,Normal,400.0,j,1,1083.0,0,0,0,,2026-05-13T14:10:13.735Z,5_B
W,1,B,245,2,60,Backward,1000.0,f,1,621.0,0,0,0,,2026-05-13T14:10:19.529Z,2_B
W,1,B,246,2,60,Normal,700.0,j,1,418.0,0,0,0,,2026-05-13T14:10:24.801Z,2_B
W,1,B,247,J,120,Normal,100.0,j,1,847.0,0,0,0,,2026-05-13T14:10:29.892Z,J_B
W,1,B,248,5,240,Normal,1000.0,j,1,649.0,0,0,0,,2026-05-13T14:10:35.701Z,5_B
W,1,B,249,2,180,Backward,100.0,f,1,1522.0,0,0,0,,2026-05-13T14:10:41.478Z,2_B
W,1,B,250,5,120,Normal,100.0,j,1,722.0,0,0,0,,2026-05-13T14:10:46.450Z,5_B
W,1,B,251,J,180,Normal,1000.0,j,1,907.0,0,0,0,,2026-05-13T14:10:52.517Z,J_B
W,1,B,252,J,180,Normal,400.0,j,1,1344.0,0,0,0,,2026-05-13T14:10:58.402Z,J_B
W,1,B,253,J,240,Normal,100.0,j,1,920.0,0,0,0,,2026-05-13T14:11:03.578Z,J_B
W,1,B,254,7,60,Backward,100.0,f,1,607.0,0,0,0,,2026-05-13T14:11:08.439Z,7_B
W,1,B,255,5,60,Backward,100.0,f,1,559.0,0,0,0,,2026-05-13T14:11:13.247Z,5_B
W,1,B,256,G,120,Backward,700.0,f,1,1014.0,0,0,0,,2026-05-13T14:11:19.116Z,G_B
W,1,B,257,J,0,Normal,400.0,j,1,589.0,0,0,0,,2026-05-13T14:11:24.271Z,J_B
W,1,B,258,G,60,Normal,100.0,j,1,793.0,0,0,0,,2026-05-13T14:11:29.338Z,G_B
W,1,B,259,7,240,Normal,100.0,j,1,655.0,0,0,0,,2026-05-13T14:11:34.237Z,7_B
W,1,B,260,R,180,Normal,400.0,j,1,1626.0,0,0,0,,2026-05-13T14:11:40.421Z,R_B
W,1,B,261,5,120,Backward,400.0,f,1,981.0,0,0,0,,2026-05-13T14:11:45.938Z,5_B
W,1,B,262,R,180,Backward,1000.0,f,1,1140.0,0,0,0,,2026-05-13T14:11:52.226Z,R_B
W,1,B,263,2,0,Backward,1000.0,f,1,436.0,0,0,0,,2026-05-13T14:11:57.825Z,2_B
W,1,B,264,5,60,Backward,700.0,f,1,640.0,0,0,0,,2026-05-13T14:12:03.293Z,5_B
W,1,B,265,7,240,Backward,700.0,f,1,855.0,0,0,0,,2026-05-13T14:12:09.001Z,7_B
W,1,B,266,2,240,Backward,100.0,f,1,990.0,0,0,0,,2026-05-13T14:12:14.237Z,2_B
W,1,B,267,2,240,Backward,1000.0,f,1,794.0,0,0,0,,2026-05-13T14:12:20.189Z,2_B
W,1,B,268,7,180,Backward,100.0,f,1,1001.0,0,0,0,,2026-05-13T14:12:25.442Z,7_B
W,1,B,269,2,300,Normal,1000.0,j,1,1090.0,0,0,0,,2026-05-13T14:12:31.670Z,2_B
W,1,B,270,7,180,Normal,400.0,j,1,1463.0,0,0,0,,2026-05-13T14:12:37.670Z,7_B
W,1,B,271,J,0,Backward,1000.0,f,1,444.0,0,0,0,,2026-05-13T14:12:43.273Z,J_B
W,1,B,272,2,120,Normal,700.0,j,1,866.0,0,0,0,,2026-05-13T14:12:48.986Z,2_B
W,1,B,273,J,60,Normal,700.0,j,1,786.0,0,0,0,,2026-05-13T14:12:54.635Z,J_B
W,1,B,274,R,240,Normal,100.0,j,1,857.0,0,0,0,,2026-05-13T14:12:59.740Z,R_B
W,1,B,275,R,120,Backward,400.0,f,1,1111.0,0,0,0,,2026-05-13T14:13:05.397Z,R_B
W,1,B,276,2,240,Backward,400.0,f,1,873.0,0,0,0,,2026-05-13T14:13:10.801Z,2_B
W,1,B,277,5,120,Normal,400.0,j,1,787.0,0,0,0,,2026-05-13T14:13:16.121Z,5_B
W,1,B,278,2,300,Normal,400.0,j,1,2253.0,0,0,0,,2026-05-13T14:13:22.918Z,2_B
W,1,B,279,5,0,Backward,100.0,f,1,598.0,0,0,0,,2026-05-13T14:13:27.758Z,5_B
W,1,B,280,7,60,Normal,700.0,j,1,631.0,0,0,0,,2026-05-13T14:13:33.234Z,7_B
W,1,B,282,J,300,Backward,1000.0,f,1,1289.0,0,0,0,,2026-05-13T14:13:47.242Z,J_B
W,1,B,283,J,120,Normal,700.0,j,1,628.0,0,0,0,,2026-05-13T14:13:52.723Z,J_B
W,1,B,284,R,60,Backward,700.0,f,1,872.0,0,0,0,,2026-05-13T14:13:58.446Z,R_B
W,1,B,285,J,300,Backward,100.0,f,1,1008.0,0,0,0,,2026-05-13T14:14:03.702Z,J_B
W,1,B,286,7,180,Normal,700.0,j,1,820.0,0,0,0,,2026-05-13T14:14:09.366Z,7_B
W,1,B,287,2,60,Normal,1000.0,j,1,720.0,0,0,0,,2026-05-13T14:14:15.251Z,2_B
W,1,B,288,7,0,Backward,700.0,f,1,873.0,0,0,0,,2026-05-13T14:14:20.987Z,7_B
W,1,C,17,G,180,Normal,,j,1,325.0,0,0,0,,2026-05-14T11:35:53.313Z,G_C
W,1,C,70,5,180,Normal,,j,1,226.0,0,0,0,,2026-05-12T10:48:44.996Z,5_C
W,1,C,3,5,180,Normal,,j,1,273.0,0,0,0,,2026-05-14T11:34:52.557Z,5_C
W,1,C,77,7,120,Normal,,j,1,353.0,0,0,0,,2026-05-12T10:49:14.205Z,7_C
