Subject_ID,Session,Block_Type,Trial_Num,Stimulus,Angle,Mirror_Condition,SOA,Response_Key,ACC,RT,Flag,Early_Key,Repeated_Trial,Practice_Round,Timestamp,Condition,StimType
W,1,B,30,G,240,Backward,1000.0,f,1,845.0,0,0,0,,2026-05-13T13:50:20.323Z,G_B,Letter
W,1,B,31,G,300,Normal,100.0,j,1,685.0,0,0,0,,2026-05-13T13:50:25.247Z,G_B,Letter
W,1,B,32,J,180,Backward,100.0,f,1,1933.0,0,0,0,,2026-05-13T13:50:31.440Z,J_B,Letter
W,1,B,33,J,0,Normal,100.0,j,1,560.0,0,0,0,,2026-05-13T13:50:36.253Z,J_B,Letter
W,1,B,34,G,300,Backward,400.0,f,1,731.0,0,0,0,,2026-05-13T13:50:41.513Z,G_B,Letter
W,1,B,35,R,0,Normal,400.0,j,1,616.0,0,0,0,,2026-05-13T13:50:46.673Z,R_B,Letter
W,1,B,36,G,60,Normal,700.0,j,1,541.0,0,0,0,,2026-05-13T13:50:52.089Z,G_B,Letter
W,1,B,37,J,60,Backward,400.0,f,1,646.0,0,0,0,,2026-05-13T13:50:57.283Z,J_B,Letter
W,1,B,38,J,60,Backward,1000.0,f,1,660.0,0,0,0,,2026-05-13T13:51:03.113Z,J_B,Letter
W,1,B,39,R,240,Normal,1000.0,j,1,691.0,0,0,0,,2026-05-13T13:51:08.970Z,R_B,Letter
W,1,B,40,J,0,Normal,700.0,j,1,795.0,0,0,0,,2026-05-13T13:51:14.611Z,J_B,Letter
W,1,B,41,J,120,Normal,1000.0,j,1,639.0,0,0,0,,2026-05-13T13:51:20.410Z,J_B,Letter
W,1,B,42,J,0,Backward,400.0,f,1,691.0,0,0,0,,2026-05-13T13:51:25.674Z,J_B,Letter
W,1,B,43,J,180,Normal,700.0,j,1,1741.0,0,0,0,,2026-05-13T13:51:32.251Z,J_B,Letter
W,1,B,44,J,240,Backward,100.0,f,1,1062.0,0,0,0,,2026-05-13T13:51:37.558Z,J_B,Letter
W,1,B,45,R,120,Backward,100.0,f,1,1197.0,0,0,0,,2026-05-13T13:51:43.010Z,R_B,Letter
W,1,B,50,G,60,Backward,400.0,f,1,969.0,0,0,0,,2026-05-13T13:52:11.726Z,G_B,Letter
W,1,B,54,R,120,Backward,1000.0,f,1,1289.0,0,0,0,,2026-05-13T13:52:33.702Z,R_B,Letter
W,1,B,55,G,300,Backward,700.0,f,1,677.0,0,0,0,,2026-05-13T13:52:39.234Z,G_B,Letter
W,1,B,56,J,240,Normal,400.0,j,1,1165.0,0,0,0,,2026-05-13T13:52:44.955Z,J_B,Letter
W,1,B,57,J,300,Backward,400.0,f,1,688.0,0,0,0,,2026-05-13T13:52:50.203Z,J_B,Letter
W,1,B,59,G,180,Backward,1000.0,f,1,922.0,0,0,0,,2026-05-13T13:53:02.053Z,G_B,Letter
W,1,B,60,G,60,Normal,400.0,j,1,814.0,0,0,0,,2026-05-13T13:53:07.417Z,G_B,Letter
W,1,B,61,R,240,Backward,1000.0,f,1,1311.0,0,0,0,,2026-05-13T13:53:13.874Z,R_B,Letter
W,1,B,65,R,180,Normal,100.0,j,1,1992.0,0,0,0,,2026-05-13T13:53:36.303Z,R_B,Letter
W,1,B,66,G,0,Backward,1000.0,f,1,433.0,0,0,0,,2026-05-13T13:53:41.898Z,G_B,Letter
W,1,B,67,R,60,Backward,100.0,f,1,786.0,0,0,0,,2026-05-13T13:53:46.922Z,R_B,Letter
W,1,B,68,R,300,Backward,1000.0,f,1,469.0,0,0,0,,2026-05-13T13:53:52.530Z,R_B,Letter
W,1,B,71,R,120,Normal,400.0,j,1,1462.0,0,0,0,,2026-05-13T13:54:09.452Z,R_B,Letter
W,1,B,72,G,0,Normal,400.0,j,1,903.0,0,0,0,,2026-05-13T13:54:14.893Z,G_B,Letter
W,1,B,74,R,60,Normal,700.0,j,1,535.0,0,0,0,,2026-05-13T13:54:25.978Z,R_B,Letter
W,1,B,77,R,0,Normal,1000.0,j,1,456.0,0,0,0,,2026-05-13T13:54:43.145Z,R_B,Letter
W,1,B,80,G,60,Backward,100.0,f,1,683.0,0,0,0,,2026-05-13T13:54:59.509Z,G_B,Letter
W,1,B,83,J,240,Backward,400.0,f,1,727.0,0,0,0,,2026-05-13T13:55:16.309Z,J_B,Letter
W,1,B,84,G,180,Backward,700.0,f,1,1236.0,0,0,0,,2026-05-13T13:55:22.409Z,G_B,Letter
W,1,B,85,G,180,Backward,100.0,f,1,916.0,0,0,0,,2026-05-13T13:55:27.563Z,G_B,Letter
W,1,B,87,G,300,Backward,100.0,f,1,1107.0,0,0,0,,2026-05-13T13:55:38.547Z,G_B,Letter
W,1,B,90,G,60,Normal,1000.0,j,1,810.0,0,0,0,,2026-05-13T13:55:56.508Z,G_B,Letter
W,1,B,93,J,120,Backward,700.0,f,1,1335.0,0,0,0,,2026-05-13T13:56:13.933Z,J_B,Letter
W,1,B,94,J,120,Backward,100.0,f,1,833.0,0,0,0,,2026-05-13T13:56:19.031Z,J_B,Letter
W,1,B,95,J,240,Normal,700.0,j,1,1104.0,0,0,0,,2026-05-13T13:56:24.998Z,J_B,Letter
W,1,B,97,J,240,Backward,700.0,f,1,1302.0,0,0,0,,2026-05-13T13:56:36.858Z,J_B,Letter
W,1,B,103,G,240,Backward,400.0,f,1,759.0,0,0,0,,2026-05-13T13:57:12.755Z,G_B,Letter
W,1,B,107,R,60,Backward,400.0,f,1,896.0,0,0,0,,2026-05-13T13:57:34.677Z,R_B,Letter
